Date,Close,Volume,Open,High,Low
10/22/2020,59.69,11900910,59.44,59.865,58.69
10/21/2020,59.67,10114870,59.34,60.12,59.22
10/20/2020,59.75,9241256,59.92,60.33,59.63
10/19/2020,59.62,8311250,60.39,60.7517,59.39
10/16/2020,60.29,6070963,60.71,61.11,60.26
10/15/2020,60.52,6251805,60.27,60.74,60.075
10/14/2020,60.96,6652230,61.35,61.525,60.85
10/13/2020,60.97,8896300,61.57,61.78,60.875
10/12/2020,61.46,8274959,61.24,61.83,61.07
10/09/2020,61.15,7355665,61.15,61.38,60.86
10/08/2020,60.89,7202796,60.79,61.30,60.63
10/07/2020,60.59,8690909,59.77,60.895,59.635
10/06/2020,59.51,9743637,59.51,60.53,59.405
10/05/2020,59.56,6899164,59.44,59.6664,59.09
10/02/2020,58.83,7329794,58.71,59.52,58.51
10/01/2020,59.68,7357652,60.17,60.27,59.45
09/30/2020,59.70,11001510,59.52,60.39,59.37
09/29/2020,59.47,6394062,59.58,60.16,59.40
09/28/2020,59.58,9356280,60.03,60.54,59.47
09/25/2020,59.80,9371875,59.27,59.99,58.96
09/24/2020,59.30,9560454,58.74,59.90,58.29
09/23/2020,58.96,15513550,60.11,60.49,58.90
09/22/2020,60.62,13306040,60.38,60.75,59.46
09/21/2020,60.82,32560390,62.46,62.5999,60.03
09/18/2020,59.75,49311740,59.98,60.29,59.425
09/17/2020,60.18,22831160,59.42,60.61,59.00
09/16/2020,60.43,21258940,61.12,61.39,59.65
09/15/2020,60.94,30385570,60.01,61.6799,59.39
09/14/2020,59.46,50107370,60.86,61.50,59.35
09/11/2020,57.00,40220640,60.71,61.86,56.87
09/10/2020,57.33,20500890,57.44,58.18,56.75
09/09/2020,56.95,13993240,56.16,57.40,55.8601
09/08/2020,55.32,16472850,55.35,55.79,54.87
09/04/2020,55.73,14697180,56.88,57.265,55.155
09/03/2020,57.10,15387420,58.72,58.99,56.65
09/02/2020,59.03,14342820,57.72,59.32,57.72
09/01/2020,57.66,10170910,57.37,58.01,57.08
08/31/2020,57.22,18683510,57.13,57.76,57.035
08/28/2020,57.88,8613830,57.33,58.16,57.205
08/27/2020,57.18,15834700,57.45,58.45,56.58
08/26/2020,57.49,11597560,56.34,57.49,56.059
08/25/2020,56.09,7427033,56.15,56.75,56.02
08/24/2020,56.01,7892051,55.76,56.105,55.44
08/21/2020,55.19,9551993,55.38,55.45,54.73
08/20/2020,55.26,10975120,55.59,55.81,55.09
08/19/2020,56.20,16751450,55.58,56.80,55.46
08/18/2020,55.18,21102610,55.62,56.925,54.87
08/17/2020,53.99,9523832,54.20,54.39,53.66
08/14/2020,54.20,5454407,54.03,54.555,53.77
08/13/2020,54.02,8260423,53.91,54.195,53.6786
08/12/2020,54.17,9068344,54.52,54.70,53.97
08/11/2020,54.27,8075289,55.24,55.46,54.135
08/10/2020,54.94,10047110,55.24,55.62,54.88
08/07/2020,55.23,8772264,55.01,55.24,54.755
08/06/2020,55.28,8169855,55.49,55.60,54.935
08/05/2020,55.50,6629046,56.32,56.32,55.375
08/04/2020,56.00,6364339,55.78,56.01,55.53
08/03/2020,55.98,9165025,55.78,56.09,55.49
07/31/2020,55.45,9352834,55.18,55.47,54.325
07/30/2020,55.25,7633243,55.00,55.48,54.89
07/29/2020,55.70,7243071,55.56,55.90,55.35
07/28/2020,55.35,13030190,55.25,55.735,55.20
07/27/2020,55.34,10319940,55.66,55.95,55.32
07/24/2020,55.65,8939667,55.47,56.035,55.26
07/23/2020,55.76,12576050,56.00,56.36,55.60
07/22/2020,56.01,13842610,55.70,56.175,55.70
07/21/2020,55.91,11875100,55.80,56.335,55.58
07/20/2020,55.40,11469290,54.88,55.515,54.69
07/17/2020,54.90,14345070,56.08,56.12,54.76
07/16/2020,55.82,8779360,56.42,56.49,55.575
07/15/2020,56.62,10571040,57.42,57.84,56.38
07/14/2020,57.20,15510260,56.67,57.29,56.48
07/13/2020,57.01,15965560,57.40,57.835,56.97
07/10/2020,57.39,12615790,57.47,57.52,56.69
07/09/2020,57.53,15692560,56.99,57.80,56.82
07/08/2020,56.66,12582610,56.63,56.68,55.99
07/07/2020,56.31,13232200,56.35,56.95,56.215
07/06/2020,56.60,15309670,56.195,56.825,56.16
07/02/2020,55.94,15478900,55.79,56.425,55.65
07/01/2020,55.49,17856750,54.69,55.88,54.68
06/30/2020,55.27,18885860,54.80,55.44,54.495
06/29/2020,54.76,14366910,54.23,54.96,53.845
06/26/2020,54.18,17969440,54.35,54.585,53.628
06/25/2020,54.53,16008720,54.40,54.59,53.54
06/24/2020,54.44,18287770,55.12,55.68,54.33
06/23/2020,55.19,18695020,55.30,55.965,55.13
06/22/2020,55.12,16705850,54.09,55.385,53.8802
06/19/2020,54.40,33020470,54.21,54.46,52.98
06/18/2020,53.69,19259540,51.60,53.995,51.32
06/17/2020,51.52,28692620,53.03,53.74,51.50
06/16/2020,54.59,19380240,54.46,55.00,53.78
06/15/2020,53.25,16038070,50.96,53.43,50.91
06/12/2020,51.86,11537560,52.45,53.00,50.982
06/11/2020,51.31,12806140,53.25,53.56,51.23
06/10/2020,54.11,7436715,54.50,54.66,53.90
06/09/2020,54.18,8852655,55.00,55.06,53.88
06/08/2020,55.10,11519520,53.35,55.115,53.28
06/05/2020,53.98,12210050,53.09,54.27,52.7412
